log_msg_len,type_id,timestamp,Version,Num SubPkt,SubPacket ID,Version,SubPacket Size,Sub Id,Number of samples,Number of padding BSR,Number of regular BSR,Number of periodic BSR,Number of cancel BSR,Grant received,Grant utilized
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:28.538938,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,61,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:28.660754,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,55,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:58.826886,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:59.125882,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:59.423026,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:59.525212,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,1,0,0,354,80
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:59.625218,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:34:02.602574,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:34:02.848813,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:34:02.948199,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,4,0,0,3738,3182
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:10.094151,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,79,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:10.220134,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,41,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:10.349077,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:28.841280,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,2,0,0,703,552
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:28.976270,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:31:05.762687,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,2,0,0,262,82
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:31:05.862684,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:31:05.962685,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,1,0,0,140,80
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:33.968082,1,1,UL Tx Statistics SubPacket,2,20,1,100,3,2,1,0,1103,828
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:34.068072,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,1,0,0,724,562
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:34.168084,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,3,0,0,842,667
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:10.269240,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:10.395214,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:10.559241,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:10.851289,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:11.148149,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:11.383046,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:50.385679,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:50.622780,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:50.737808,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:51.062737,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:51.330608,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:33:51.543809,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:27.504158,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,5,0,0,2812,2625
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:27.604101,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,1,1,0,718,635
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:27.704162,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,1,0,0,85,8
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:03.819168,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:04.127037,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:04.423119,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 19:32:04.626296,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
