log_msg_len,type_id,timestamp,Version,Number of SubPackets,SubPacket ID,SubPacket Version,SubPacket Size,E-ARFCN,Num-of-cells,Physical Cell ID,Serving Cell Index,Is Serving Cell,Current SFN,Current Subframe Number,RSRP Rx[0],RSRP Rx[1],RSRP,RSRQ Rx[0],RSRQ Rx[1],RSRQ
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.694266,1,1,25,36,524,66586,1,349,PCell,1,1005,6,-112.8125,-118.1875,-112.8125,-13.25,-13.8125,-13.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.694266,1,1,25,36,524,977,1,202,1_SCell,1,1005,6,-115.0625,-113.9375,-113.9375,-15.0625,-10.8125,-15.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.704368,1,1,25,36,524,66586,1,349,PCell,1,1006,6,-112.875,-118.1875,-112.875,-13.125,-13.3125,-13.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.704368,1,1,25,36,524,977,1,202,1_SCell,1,1006,6,-115.0625,-114.0625,-114.0625,-19.5,-16.8125,-19.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.714281,1,1,25,36,524,66586,1,349,PCell,1,1007,6,-112.8125,-118.1875,-112.8125,-15.6875,-15.75,-15.6875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.714281,1,1,25,36,524,977,1,202,1_SCell,1,1007,6,-114.9375,-113.875,-113.875,-16.5,-14.5625,-16.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.724381,1,1,25,36,524,66586,1,349,PCell,1,1008,6,-112.625,-118.0,-112.625,-15.3125,-14.375,-15.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.724381,1,1,25,36,524,977,1,202,1_SCell,1,1008,6,-114.8125,-113.625,-113.625,-15.625,-13.0,-15.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.734298,1,1,25,36,524,66586,1,349,PCell,1,1009,6,-112.5625,-118.0,-112.5625,-12.125,-12.4375,-12.125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.734298,1,1,25,36,524,977,1,202,1_SCell,1,1009,6,-114.875,-113.625,-113.625,-18.25,-13.5,-18.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.744364,1,1,25,36,524,66586,1,349,PCell,1,1010,6,-112.625,-118.125,-112.625,-15.625,-16.0,-15.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.744364,1,1,25,36,524,977,1,202,1_SCell,1,1010,6,-114.875,-113.75,-113.75,-17.4375,-15.75,-17.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.754356,1,1,25,36,524,66586,1,349,PCell,1,1011,6,-112.5625,-118.0,-112.5625,-14.25,-15.1875,-14.25
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.754356,1,1,25,36,524,977,1,202,1_SCell,1,1011,6,-114.375,-113.375,-113.375,-13.4375,-9.875,-13.4375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.764331,1,1,25,36,524,66586,1,349,PCell,1,1012,6,-112.625,-118.0625,-112.625,-11.5,-12.9375,-11.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.764331,1,1,25,36,524,977,1,202,1_SCell,1,1012,6,-114.8125,-113.8125,-113.8125,-14.0,-10.4375,-14.0
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.774317,1,1,25,36,524,66586,1,349,PCell,1,1013,6,-112.8125,-118.1875,-112.8125,-14.0625,-13.6875,-14.0625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.774317,1,1,25,36,524,977,1,202,1_SCell,1,1013,6,-115.0,-114.0625,-114.0625,-14.5,-10.1875,-14.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.784351,1,1,25,36,524,66586,1,349,PCell,1,1014,6,-112.75,-118.1875,-112.75,-13.9375,-14.5625,-13.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.784351,1,1,25,36,524,977,1,202,1_SCell,1,1014,6,-115.125,-114.1875,-114.1875,-15.1875,-12.4375,-15.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.794296,1,1,25,36,524,66586,1,349,PCell,1,1015,6,-112.75,-118.1875,-112.75,-14.3125,-14.125,-14.3125
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.794296,1,1,25,36,524,977,1,202,1_SCell,1,1015,6,-114.9375,-113.875,-113.875,-14.1875,-10.875,-14.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.804065,1,1,25,36,524,66586,1,349,PCell,1,1016,6,-112.375,-117.8125,-112.375,-15.625,-15.9375,-15.625
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.804065,1,1,25,36,524,977,1,202,1_SCell,1,1016,6,-114.875,-113.6875,-113.6875,-16.1875,-12.9375,-16.1875
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.873958,1,1,25,36,524,66586,1,349,PCell,1,1023,6,-112.125,-117.75,-112.125,-13.375,-14.5,-13.375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.873958,1,1,25,36,524,977,1,202,1_SCell,1,1023,6,-115.0,-114.0,-114.0,-16.5,-15.4375,-16.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.884341,1,1,25,36,524,66586,1,349,PCell,1,0,6,-112.0625,-117.6875,-112.0625,-14.5,-15.5625,-14.5
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.884341,1,1,25,36,524,977,1,202,1_SCell,1,0,6,-115.0,-113.75,-113.75,-16.9375,-14.4375,-16.9375
540,LTE_PHY_Serv_Cell_Measurement,2021-11-29 19:06:18.894278,1,1,25,36,524,66586,1,349,PCell,1,1,6,-112.0,-117.6875,-112.0,-15.5,-15.5625,-15.5
