log_msg_len,type_id,timestamp,Version,Num SubPkt,SubPacket ID,Version,SubPacket Size,Sub Id,Number of samples,Number of padding BSR,Number of regular BSR,Number of periodic BSR,Number of cancel BSR,Grant received,Grant utilized
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:08.843247,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,1,0,0,161,8
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:08.959325,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,1,1,0,495,414
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:11.168181,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,2,0,0,330,90
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:11.268185,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,113,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:03:11.389245,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,87,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:40.310125,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,2,2,0,4471,4294
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:09:40.410265,1,1,UL Tx Statistics SubPacket,2,20,1,100,2,2,3,0,2272,2138
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:04.408189,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,2,0,0,314,90
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:04.533105,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,105,6
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:04.658198,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:04.842054,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:05.125239,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:43.205230,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:43.402048,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:43.558178,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:43.787049,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:43.985230,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:44.179164,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:44.385231,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:44.566369,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:08:44.808104,1,1,UL Tx Statistics SubPacket,2,20,1,100,0,0,0,0,0,0
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:56.231295,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,85,85
36,LTE_MAC_UL_Tx_Statistics,2021-11-29 02:07:56.335307,1,1,UL Tx Statistics SubPacket,2,20,1,100,1,0,0,0,69,6
